ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
03074,all,397,6000,7420,0,648
01024,all,1117,6000,7421,0,8
01547,all,1117,6000,7421,0,1
01051,all,1117,6000,7421,0,1
01579,all,1117,6000,7421,0,1
00890,all,1117,6000,7421,0,4582
00819,all,397,6000,7421,0,
00001,all,1117,6000,7422,0,4883
01420,all,1117,6000,7422,0,1
00760,all,1116,6000,7422,0,4107
00786,all,1116,6000,7422,0,17
00683,all,1116,6000,7422,0,3
00321,all,400,6000,7422,0,98
02492,all,1116,6000,7423,0,124
03890,all,1116,6000,7423,0,
03891,all,1116,6000,7423,0,1510
04515,all,1116,6000,7423,0,1102
00208,all,1116,6000,7423,0,
02471,all,402,6000,7423,0,6018
00139,all,1116,6000,7424,0,
02704,all,1116,6000,7424,0,
01734,all,1116,6000,7424,0,325
00784,all,1116,6000,7424,0,4858
04200,all,1116,6000,7424,0,90
01017,all,402,6000,7424,0,3691
00081,all,1115,6000,7425,0,3916
01661,all,1115,6000,7425,0,2885
03916,all,1115,6000,7425,0,1985
00076,all,1115,6000,7425,0,502
00276,all,1115,6000,7425,0,
01144,all,407,6000,7425,0,1714
00936,all,1115,6000,7426,0,
00915,all,1115,6000,7426,0,7
00932,all,1115,6000,7426,0,834
01660,all,1114,6000,7426,0,
02891,all,1114,6000,7426,0,
02183,all,409,6000,7426,0,
01209,all,1114,6000,7427,0,712
01303,all,1114,6000,7427,0,81
03652,all,1114,6000,7427,0,
05079,all,1114,6000,7427,0,564
03049,all,1114,6000,7427,0,1683
00561,all,412,6000,7427,0,
00397,all,1113,6000,7428,0,
00398,all,1113,6000,7428,0,4547
03232,all,1113,6000,7428,0,155
01329,all,1113,6000,7428,0,7
00059,all,1112,6000,7428,0,
00411,all,418,6000,7428,0,
00190,all,1112,6000,7429,0,1740
01928,all,1112,6000,7429,0,2398
01930,all,1112,6000,7429,0,729
00714,all,1112,6000,7429,0,948
00733,all,1112,6000,7429,0,2739
02764,all,422,6000,7429,0,2063
01676,all,1112,6000,7430,0,
02321,all,1110,6000,7430,0,9408
00693,all,1110,6000,7430,0,220
00682,all,1110,6000,7430,0,
02403,all,1110,6000,7430,0,2702
02108,all,430,6000,7430,0,
02145,all,1110,6000,7431,0,
02146,all,1110,6000,7431,0,
02150,all,1110,6000,7431,0,25
02154,all,1110,6000,7431,0,
02140,all,1110,6000,7431,0,3333
02761,all,432,6000,7431,0,9
02144,all,1110,6000,7432,0,
05116,all,1110,6000,7432,0,2004
03055,all,1109,6000,7432,0,1683
04122,all,1109,6000,7432,0,5369
01030,all,1109,6000,7432,0,11
03232,all,435,6000,7432,0,155
UG31-0948-P,all,1109,6000,7433,0,
UG31-0063-P,all,1109,6000,7433,0,1330
UG31-0064-P,all,1109,6000,7433,0,1330
UG31-0324-P,all,1109,6000,7433,0,1330
UG32-0681-S,all,1109,6000,7433,0,
04133,all,437,6000,7433,0,1982
UG32-0701-S,all,1109,6000,7434,0,
UG32-0798-S,all,1109,6000,7434,0,
UG32-1103-S,all,1109,6000,7434,0,
04121,all,1108,6000,7434,0,2988
01974,all,1108,6000,7434,0,12
03579,all,439,6000,7434,0,3843
02215,all,1108,6000,7435,0,3926
04769,all,1107,6000,7435,0,14
03016,all,1107,6000,7435,0,664
00098,all,1107,6000,7435,0,80
03215,all,1107,6000,7435,0,
02325,all,446,6000,7435,0,345
03172,all,1107,6000,7436,0,1
02955,all,1106,6000,7436,0,
03218,all,1106,6000,7436,0,4852
01868,all,1106,6000,7436,0,94
03176,all,1106,6000,7436,0,
03650,all,451,6000,7436,0,107
00637,all,1105,6000,7437,0,32
00039,all,1105,6000,7437,0,2006
00258,all,1105,6000,7437,0,64
02173,all,1105,6000,7437,0,1
02168,all,1105,6000,7437,0,4783
03667,all,457,6000,7437,0,2429
01102,all,1105,6000,7438,0,233
UB14-0441-S,all,1105,6000,7438,0,3825
UD42-0602-S,all,1104,6000,7438,0,74
UD42-0495-P,all,1104,6000,7438,0,681
00073,all,1104,6000,7438,0,2559
03846,all,460,6000,7438,0,995
00074,all,1104,6000,7439,0,2658
00078,all,1104,6000,7439,0,40
00087,all,1104,6000,7439,0,104
00046,all,1104,6000,7439,0,6449
00047,all,1104,6000,7439,0,
02888,all,462,6000,7439,0,1313
00041,all,1104,6000,7440,0,26
00042,all,1104,6000,7440,0,26
UA10-0027-P,all,1104,6000,7440,0,25
00329,all,1103,6000,7440,0,39
01731,all,1103,6000,7440,0,3989
02528,all,464,6000,7440,0,164
00427,all,1103,6000,7441,0,
00434,all,1103,6000,7441,0,
00182,all,1103,6000,7441,0,14
00313,all,1103,6000,7441,0,2915
00162,all,1103,6000,7441,0,6018
02234,all,467,6000,7441,0,
00513,all,1103,6000,7442,0,39
03174,all,1103,6000,7442,0,2268
00838,all,1103,6000,7442,0,2750
00862,all,1102,6000,7442,0,
01728,all,1102,6000,7442,0,275
01162,all,469,6000,7442,0,
00432,all,1102,6000,7443,0,2393
00433,all,1102,6000,7443,0,
00248,all,1102,6000,7443,0,44
02066,all,1100,6000,7443,0,
00318,all,1100,6000,7443,0,5
03631,all,476,6000,7443,0,245
00307,all,1100,6000,7444,0,220
02356,all,1100,6000,7444,0,1772
02733,all,1100,6000,7444,0,1821
UD42-2605-P,all,1100,6000,7444,0,1564
UD42-2625-S,all,1100,6000,7444,0,1564
02657,all,482,6000,7444,0,21
00191,all,1099,6000,7445,0,1582
00198,all,1099,6000,7445,0,
03020,all,1099,6000,7445,0,
03025,all,1099,6000,7445,0,
00101,all,1098,6000,7445,0,
01715,all,488,6000,7445,0,7085
01732,all,1098,6000,7446,0,
01733,all,1098,6000,7446,0,601
01734,all,1098,6000,7446,0,325
02507,all,1098,6000,7446,0,7516
02508,all,1098,6000,7446,0,648
03124,all,492,6000,7446,0,2566
02509,all,1098,6000,7447,0,10802
02510,all,1098,6000,7447,0,193
02511,all,1098,6000,7447,0,
02512,all,1098,6000,7447,0,648
02513,all,1098,6000,7447,0,193
03118,all,492,6000,7447,0,
01727,all,1098,6000,7448,0,1
01729,all,1098,6000,7448,0,3505
00185,all,1098,6000,7448,0,6289
00350,all,1098,6000,7448,0,190
00260,all,1098,6000,7448,0,1025
03119,all,492,6000,7448,0,26
05047,all,1098,6000,7449,0,90
00229,all,1097,6000,7449,0,27
02060,all,1097,6000,7449,0,10
01221,all,1096,6000,7449,0,2190
02975,all,1096,6000,7449,0,4793
03616,all,498,6000,7449,0,112
02149,all,1095,6000,7450,0,
04109,all,1095,6000,7450,0,103
04013,all,1095,6000,7450,0,
02946,all,1095,6000,7450,0,18
02192,all,1095,6000,7450,0,1
00149,all,507,6000,7450,0,4515
01280,all,1095,6000,7451,0,
00825,all,1094,6000,7451,0,648
00799,all,1094,6000,7451,0,3191
00163,all,1094,6000,7451,0,2366
00159,all,1094,6000,7451,0,958
UC31-0957-P,all,511,6000,7451,0,1
02087,all,1094,6000,7452,0,38
05332,all,1094,6000,7452,0,6728
05311,all,1094,6000,7452,0,8665
03817,all,1093,6000,7452,0,
03814,all,1093,6000,7452,0,
03891,all,514,6000,7452,0,1510
00637,all,1093,6000,7453,0,32
01278,all,1093,6000,7453,0,2866
01240,all,1093,6000,7453,0,6246
02760,all,1093,6000,7453,0,9
00158,all,1093,6000,7453,0,2
02426,all,517,6000,7453,0,2429
01435,all,1093,6000,7454,0,22
00132,all,1092,6000,7454,0,2169
00141,all,1092,6000,7454,0,1000
00192,all,1092,6000,7454,0,73
00185,all,1092,6000,7454,0,6289
02183,all,521,6000,7454,0,
00186,all,1092,6000,7455,0,3548
00187,all,1092,6000,7455,0,
01737,all,1092,6000,7455,0,3116
00153,all,1092,6000,7455,0,1918
01240,all,1092,6000,7455,0,6246
03998,all,522,6000,7455,0,
01367,all,1092,6000,7456,0,5832
01736,all,1091,6000,7456,0,2538
01652,all,1090,6000,7456,0,23
01650,all,1090,6000,7456,0,6649
00393,all,1089,6000,7456,0,1692
00581,all,530,6000,7456,0,
00400,all,1089,6000,7457,0,33
01956,all,1089,6000,7457,0,
00968,all,1089,6000,7457,0,10904
02503,all,1088,6000,7457,0,292
00699,all,1087,6000,7457,0,8636
02095,all,540,6000,7457,0,
00711,all,1087,6000,7458,0,2740
00694,all,1087,6000,7458,0,713
00455,all,1086,6000,7458,0,3371
00959,all,1086,6000,7458,0,127
00963,all,1086,6000,7458,0,3838
03090,all,550,6000,7458,0,1747
00439,all,1086,6000,7459,0,
01492,all,1086,6000,7459,0,4877
00793,all,1086,6000,7459,0,10
00415,all,1086,6000,7459,0,
00414,all,1086,6000,7459,0,
03997,all,552,6000,7459,0,2407
00219,all,1086,6000,7460,0,27
00066,all,1086,6000,7460,0,2
02108,all,1084,6000,7460,0,
02100,all,1084,6000,7460,0,8
00432,all,1084,6000,7460,0,2393
03514,all,558,6000,7460,0,
00431,all,1084,6000,7461,0,2782
UF11-4543-S,all,1084,6000,7461,0,1
00633,all,1083,6000,7461,0,2
01693,all,1083,6000,7461,0,1349
01636,all,1083,6000,7461,0,1777
02120,all,565,6000,7461,0,
04020,all,1083,6000,7462,0,
01145,all,1082,6000,7462,0,2797
00309,all,1081,6000,7462,0,4547
00817,all,1081,6000,7462,0,2
00331,all,1080,6000,7462,0,375
01503,all,575,6000,7462,0,
01352,all,1080,6000,7463,0,50
00995,all,1080,6000,7463,0,6635
01011,all,1080,6000,7463,0,
00583,all,1080,6000,7463,0,
UC31-1034-S,all,1080,6000,7463,0,1066
01483,all,582,6000,7463,0,
00086,all,1080,6000,7464,0,4744
00075,all,1080,6000,7464,0,2658
00076,all,1080,6000,7464,0,502
00079,all,1080,6000,7464,0,2227
00048,all,1080,6000,7464,0,2644
01608,all,582,6000,7464,0,3917
00049,all,1080,6000,7465,0,105
00044,all,1080,6000,7465,0,13
00043,all,1080,6000,7465,0,4920
UC31-1021-S,all,1080,6000,7465,0,1065
UC31-1026-P,all,1080,6000,7465,0,1065
00387,all,582,6000,7465,0,4156
UC31-0631-S,all,1080,6000,7466,0,382
00153,all,1079,6000,7466,0,1918
01566,all,1079,6000,7466,0,
02546,all,1079,6000,7466,0,
03172,all,1079,6000,7466,0,1
01707,all,586,6000,7466,0,2599
01746,all,1079,6000,7467,0,1950
UC31-1036-P,all,1079,6000,7467,0,1066
UC31-1030-P,all,1079,6000,7467,0,1066
UC31-1035-S,all,1079,6000,7467,0,1066
UC31-1025-P,all,1079,6000,7467,0,1066
03804,all,587,6000,7467,0,12125
UC31-1028-P,all,1079,6000,7468,0,1066
UC31-1020-S,all,1079,6000,7468,0,595
UC31-1024-P,all,1079,6000,7468,0,595
UC31-1018-S,all,1079,6000,7468,0,1009
UC31-1017-S,all,1079,6000,7468,0,11921
03553,all,587,6000,7468,0,792
UC31-1033-P,all,1079,6000,7469,0,382
UC31-0632-P,all,1079,6000,7469,0,4368
UC31-1016-S,all,1079,6000,7469,0,4368
UC31-1019-S,all,1079,6000,7469,0,4368
UC31-1022-S,all,1079,6000,7469,0,4368
00116,all,587,6000,7469,0,104
UC31-1023-S,all,1079,6000,7470,0,4368
UC31-1027-P,all,1079,6000,7470,0,4368
UC31-1031-P,all,1079,6000,7470,0,4368
UC31-1032-P,all,1079,6000,7470,0,4368
00708,all,1078,6000,7470,0,11
03803,all,588,6000,7470,0,70
00709,all,1078,6000,7471,0,65
00520,all,1078,6000,7471,0,818
01101,all,1078,6000,7471,0,5612
00288,all,1078,6000,7471,0,765
01513,all,1078,6000,7471,0,2
02575,all,592,6000,7471,0,
00085,all,1078,6000,7472,0,2203
03561,all,1078,6000,7472,0,286
03563,all,1078,6000,7472,0,1434
03555,all,1078,6000,7472,0,2542
03557,all,1078,6000,7472,0,792
02576,all,592,6000,7472,0,291
03559,all,1078,6000,7473,0,286
03523,all,1078,6000,7473,0,59
03549,all,1078,6000,7473,0,792
03551,all,1078,6000,7473,0,792
03552,all,1078,6000,7473,0,
02201,all,592,6000,7473,0,101
03553,all,1078,6000,7474,0,792
03554,all,1078,6000,7474,0,59
02070,all,1077,6000,7474,0,
00532,all,1077,6000,7474,0,190
00961,all,1077,6000,7474,0,32
02492,all,595,6000,7474,0,124
01382,all,1077,6000,7475,0,
00229,all,1077,6000,7475,0,27
00999,all,1077,6000,7475,0,32
00767,all,1077,6000,7475,0,5
02058,all,1076,6000,7475,0,3324
02992,all,598,6000,7475,0,91
01246,all,1076,6000,7476,0,8805
00069,all,1076,6000,7476,0,4
00330,all,1076,6000,7476,0,2398
00374,all,1076,6000,7476,0,4151
00502,all,1076,6000,7476,0,
03540,all,602,6000,7476,0,1851
00969,all,1075,6000,7477,0,124
UG21-0008-P,all,1075,6000,7477,0,
00633,all,1074,6000,7477,0,2
00313,all,1074,6000,7477,0,2915
00389,all,1074,6000,7477,0,
00602,all,610,6000,7477,0,
01234,all,1074,6000,7478,0,28
01706,all,1074,6000,7478,0,2599
01730,all,1074,6000,7478,0,1
00151,all,1074,6000,7478,0,15
00561,all,1073,6000,7478,0,
01070,all,613,6000,7478,0,396
00548,all,1073,6000,7479,0,2217
02356,all,1073,6000,7479,0,1772
00389,all,1072,6000,7479,0,
00492,all,1072,6000,7479,0,765
03081,all,1071,6000,7479,0,
01601,all,621,6000,7479,0,
02092,all,1071,6000,7480,0,48
UB31-0212-P,all,1071,6000,7480,0,358
UB31-0322-S,all,1071,6000,7480,0,358
UF11-3846-P,all,1071,6000,7480,0,11
UF11-5004-P,all,1071,6000,7480,0,
01021,all,627,6000,7480,0,2
00177,all,1070,6000,7481,0,803
00189,all,1070,6000,7481,0,68
00054,all,1070,6000,7481,0,617
00105,all,1070,6000,7481,0,
02309,all,1070,6000,7481,0,3301
03380,all,632,6000,7481,0,11392
02913,all,1070,6000,7482,0,7
00725,all,1069,6000,7482,0,8594
UB22-0174-S,all,1065,6000,7482,0,623
00278,all,1064,6000,7482,0,162
00928,all,1064,6000,7482,0,1
00023,all,650,6000,7482,0,4473
00275,all,1064,6000,7483,0,
01473,all,1064,6000,7483,0,4914
00268,all,1064,6000,7483,0,2167
00836,all,1064,6000,7483,0,2750
01536,all,1064,6000,7483,0,4329
01561,all,662,6000,7483,0,6246
00683,all,1064,6000,7484,0,3
UB33-0031-S,all,1064,6000,7484,0,512
UB33-0030-P,all,1064,6000,7484,0,512
00246,all,1063,6000,7484,0,
01323,all,1063,6000,7484,0,7
00143,all,664,6000,7484,0,110
00653,all,1063,6000,7485,0,12
00969,all,1063,6000,7485,0,124
00064,all,1063,6000,7485,0,
UB31-0207-P,all,1063,6000,7485,0,358
UB31-0213-S,all,1063,6000,7485,0,358
00662,all,667,6000,7485,0,37
02711,all,1062,6000,7486,0,2690
UB31-0215-S,all,1062,6000,7486,0,358
UB31-0321-S,all,1062,6000,7486,0,358
UB31-0144-S,all,1062,6000,7486,0,878
UB31-0208-P,all,1062,6000,7486,0,878
01651,all,672,6000,7486,0,2887
UB31-0211-P,all,1062,6000,7487,0,878
03602,all,1062,6000,7487,0,29
03603,all,1062,6000,7487,0,29
00357,all,1061,6000,7487,0,8
03697,all,1060,6000,7487,0,7
00562,all,675,6000,7487,0,45
00072,all,1060,6000,7488,0,4
02402,all,1060,6000,7488,0,
01044,all,1059,6000,7488,0,
00794,all,1059,6000,7488,0,5773
00796,all,1059,6000,7488,0,237
00199,all,685,6000,7488,0,
02487,all,1059,6000,7489,0,
00563,all,1059,6000,7489,0,101
03460,all,1059,6000,7489,0,
03436,all,1059,6000,7489,0,5
03441,all,1059,6000,7489,0,5
03465,all,687,6000,7489,0,
03446,all,1059,6000,7490,0,5
03451,all,1059,6000,7490,0,5
03456,all,1059,6000,7490,0,758
00306,all,1058,6000,7490,0,732
00319,all,1058,6000,7490,0,5
01373,all,689,6000,7490,0,947
04292,all,1058,6000,7491,0,8061
02839,all,1058,6000,7491,0,415
02840,all,1058,6000,7491,0,1400
02841,all,1058,6000,7491,0,
02844,all,1058,6000,7491,0,
02433,all,692,6000,7491,0,
02846,all,1058,6000,7492,0,
02847,all,1058,6000,7492,0,
02848,all,1058,6000,7492,0,2
02838,all,1058,6000,7492,0,
02843,all,1058,6000,7492,0,
02765,all,692,6000,7492,0,2063
03805,all,1058,6000,7493,0,4942
00755,all,1057,6000,7493,0,33
00364,all,1057,6000,7493,0,129
00461,all,1057,6000,7493,0,2
00452,all,1057,6000,7493,0,913
02159,all,696,6000,7493,0,3149
00758,all,1057,6000,7494,0,10
UB31-0210-P,all,1057,6000,7494,0,878
02490,all,1057,6000,7494,0,2930
02353,all,1057,6000,7494,0,1772
02354,all,1057,6000,7494,0,1772
01443,all,697,6000,7494,0,1
02355,all,1057,6000,7495,0,1772
02356,all,1057,6000,7495,0,1772
01235,all,1056,6000,7495,0,5292
04261,all,1056,6000,7495,0,
00784,all,1056,6000,7495,0,4858
02526,all,700,6000,7495,0,44
00502,all,1056,6000,7496,0,
00501,all,1056,6000,7496,0,
00612,all,1055,6000,7496,0,129
02274,all,1055,6000,7496,0,55
00840,all,1055,6000,7496,0,667
01792,all,705,6000,7496,0,562
00107,all,1055,6000,7497,0,7426
00382,all,1055,6000,7497,0,4156
03807,all,1055,6000,7497,0,3887
03787,all,1055,6000,7497,0,
00923,all,1054,6000,7497,0,1
01376,all,708,6000,7497,0,
01201,all,1054,6000,7498,0,
01376,all,1054,6000,7498,0,
01377,all,1054,6000,7498,0,947
01378,all,1054,6000,7498,0,7
01379,all,1054,6000,7498,0,7
01198,all,712,6000,7498,0,1218
01439,all,1054,6000,7499,0,1949
01447,all,1054,6000,7499,0,
03821,all,1054,6000,7499,0,2327
02543,all,1053,6000,7499,0,2482
01563,all,1053,6000,7499,0,1769
02170,all,714,6000,7499,0,106
01826,all,1053,6000,7500,0,16
01147,all,1053,6000,7500,0,275
00120,all,1053,6000,7500,0,
00313,all,1053,6000,7500,0,2915
00255,all,1053,6000,7500,0,48
03561,all,717,6000,7500,0,286
00264,all,1053,6000,7501,0,48
01307,all,1053,6000,7501,0,732
00380,all,1053,6000,7501,0,553
01246,all,1053,6000,7501,0,8805
03823,all,1053,6000,7501,0,
02358,all,717,6000,7501,0,921
00746,all,1052,6000,7502,0,3079
00757,all,1052,6000,7502,0,4276
00562,all,1052,6000,7502,0,45
00195,all,1052,6000,7502,0,73
00243,all,1052,6000,7502,0,577
03535,all,722,6000,7502,0,
02699,all,1052,6000,7503,0,55
02691,all,1052,6000,7503,0,55
02231,all,1052,6000,7503,0,
03424,all,1052,6000,7503,0,9
00625,all,1052,6000,7503,0,5073
UA21-0185-P,all,722,6000,7503,0,3506
01667,all,1050,6000,7504,0,
01710,all,1048,6000,7504,0,2045
01238,all,1048,6000,7504,0,7812
01239,all,1048,6000,7504,0,104
01068,all,1048,6000,7504,0,750
04268,all,740,6000,7504,0,
00804,all,1048,6000,7505,0,951
00693,all,1048,6000,7505,0,220
00226,all,1048,6000,7505,0,27
00232,all,1048,6000,7505,0,149
01567,all,1048,6000,7505,0,
01214,all,742,6000,7505,0,
UE21-2248-P,all,1048,6000,7506,0,3
UE21-2283-S,all,1048,6000,7506,0,3
01162,all,1048,6000,7506,0,
02455,all,1048,6000,7506,0,764
02371,all,1048,6000,7506,0,921
02088,all,742,6000,7506,0,3682
01381,all,1047,6000,7507,0,9
01438,all,1047,6000,7507,0,22
01979,all,1047,6000,7507,0,904
02479,all,1047,6000,7507,0,357
02876,all,1047,6000,7507,0,266
01263,all,747,6000,7507,0,
02367,all,1047,6000,7508,0,904
02368,all,1047,6000,7508,0,904
02450,all,1047,6000,7508,0,765
02451,all,1047,6000,7508,0,2465
02449,all,1047,6000,7508,0,765
03683,all,747,6000,7508,0,
02446,all,1047,6000,7509,0,765
02447,all,1047,6000,7509,0,6087
02448,all,1047,6000,7509,0,
02464,all,1047,6000,7509,0,6468
02465,all,1047,6000,7509,0,6468
03682,all,747,6000,7509,0,
02442,all,1047,6000,7510,0,3912
02443,all,1047,6000,7510,0,730
02438,all,1047,6000,7510,0,4689
02441,all,1047,6000,7510,0,3912
02444,all,1047,6000,7510,0,2109
01098,all,747,6000,7510,0,4586
02445,all,1047,6000,7511,0,6087
02452,all,1047,6000,7511,0,765
02453,all,1047,6000,7511,0,439
02461,all,1047,6000,7511,0,765
02458,all,1047,6000,7511,0,765
01085,all,747,6000,7511,0,54
02459,all,1047,6000,7512,0,765
02456,all,1047,6000,7512,0,2848
02457,all,1047,6000,7512,0,765
02462,all,1047,6000,7512,0,765
02463,all,1047,6000,7512,0,6468
03489,all,747,6000,7512,0,3215
02460,all,1047,6000,7513,0,765
00283,all,1047,6000,7513,0,6649
00284,all,1047,6000,7513,0,32
00490,all,1047,6000,7513,0,765
00327,all,1047,6000,7513,0,458
05717,all,747,6000,7513,0,
00491,all,1047,6000,7514,0,765
00437,all,1047,6000,7514,0,765
00492,all,1047,6000,7514,0,765
00296,all,1047,6000,7514,0,27
00487,all,1047,6000,7514,0,2
05718,all,747,6000,7514,0,
00297,all,1047,6000,7515,0,220
00488,all,1047,6000,7515,0,765
00322,all,1047,6000,7515,0,1236
00483,all,1047,6000,7515,0,
00294,all,1047,6000,7515,0,27
UB23-0036-S,all,747,6000,7515,0,
00484,all,1047,6000,7516,0,
00295,all,1047,6000,7516,0,27
00486,all,1047,6000,7516,0,2355
00289,all,1047,6000,7516,0,765
00449,all,1047,6000,7516,0,2282
UB23-0037-S,all,747,6000,7516,0,
00292,all,1047,6000,7517,0,6903
00460,all,1047,6000,7517,0,37
00293,all,1047,6000,7517,0,765
00286,all,1047,6000,7517,0,13
00287,all,1047,6000,7517,0,765
UB23-0039-S,all,747,6000,7517,0,
00494,all,1047,6000,7518,0,3105
00288,all,1047,6000,7518,0,765
00983,all,1047,6000,7518,0,2132
00136,all,1047,6000,7518,0,1904
00630,all,1047,6000,7518,0,10
UB23-0079-S,all,747,6000,7518,0,
03135,all,1047,6000,7519,0,119
03136,all,1047,6000,7519,0,32
00637,all,1047,6000,7519,0,32
00151,all,1047,6000,7519,0,15
00681,all,1047,6000,7519,0,765
UB23-0028-P,all,747,6000,7519,0,
00685,all,1047,6000,7520,0,765
03137,all,1047,6000,7520,0,765
00693,all,1047,6000,7520,0,220
01160,all,1047,6000,7520,0,4010
00669,all,1047,6000,7520,0,765
UB23-0030-P,all,747,6000,7520,0,
01154,all,1047,6000,7521,0,765
00673,all,1047,6000,7521,0,8594
03273,all,1047,6000,7521,0,
00649,all,1047,6000,7521,0,4983
01169,all,1047,6000,7521,0,765
UA13-0755-P,all,747,6000,7521,0,1594
00653,all,1047,6000,7522,0,12
01165,all,1047,6000,7522,0,765
00661,all,1047,6000,7522,0,765
00548,all,1047,6000,7522,0,2217
01354,all,1047,6000,7522,0,769
UA13-0757-P,all,747,6000,7522,0,1594
00641,all,1047,6000,7523,0,769
01176,all,1047,6000,7523,0,3375
00870,all,1047,6000,7523,0,616
02724,all,1047,6000,7523,0,570
00988,all,1047,6000,7523,0,11873
UA13-0760-P,all,747,6000,7523,0,1594
00906,all,1047,6000,7524,1,722
00981,all,1047,6000,7524,1,32
00914,all,1047,6000,7524,1,3316
02727,all,1047,6000,7524,1,765
00886,all,1047,6000,7524,1,765
03466,all,746,6000,7524,1,1821
03248,all,1047,6000,7525,1,765
00894,all,1047,6000,7525,1,765
02789,all,1047,6000,7525,1,765
00902,all,1047,6000,7525,1,1490
00878,all,1047,6000,7525,1,3906
03470,all,746,6000,7525,1,
03241,all,1047,6000,7526,1,3906
00985,all,1046,6000,7526,1,2132
00997,all,1046,6000,7526,1,502
02454,all,1046,6000,7526,1,4954
UB23-1354-S,all,1046,6000,7526,1,4
00479,all,750,6000,7526,1,129
UD11-4884-P,all,1046,6000,7527,0,250
02369,all,1046,6000,7527,0,921
04577,all,1045,6000,7527,0,144
00687,all,1045,6000,7527,0,
00647,all,1045,6000,7527,0,101
01064,all,755,6000,7527,0,
02358,all,1045,6000,7528,1,921
02370,all,1045,6000,7528,1,921
00225,all,1045,6000,7528,1,3941
04633,all,1043,6000,7528,1,
00702,all,1043,6000,7528,1,8287
03049,all,760,6000,7528,1,1683
00695,all,1043,6000,7529,0,220
01929,all,1043,6000,7529,0,9
01931,all,1043,6000,7529,0,729
00219,all,1043,6000,7529,0,27
00071,all,1043,6000,7529,0,4
00136,all,767,6000,7529,0,1904
00074,all,1043,6000,7530,0,2658
00065,all,1043,6000,7530,0,3
UG32-0124-S,all,1043,6000,7530,0,
01380,all,1043,6000,7530,0,32
00064,all,1043,6000,7530,0,
02853,all,767,6000,7530,0,
00068,all,1043,6000,7531,0,28
00070,all,1043,6000,7531,0,4
00124,all,1043,6000,7531,0,2399
00063,all,1043,6000,7531,0,2866
00060,all,1043,6000,7531,0,
00435,all,767,6000,7531,0,332
03201,all,1043,6000,7532,0,2268
00837,all,1043,6000,7532,0,8636
02727,all,1043,6000,7532,0,765
01668,all,1043,6000,7532,0,
01830,all,1042,6000,7532,0,1590
UG21-0620-S,all,768,6000,7532,0,
00440,all,1042,6000,7533,0,129
UG31-0026-P,all,1042,6000,7533,0,1687
UA04-0098-P,all,1041,6000,7533,0,
UA04-0114-P,all,1041,6000,7533,0,
01167,all,1040,6000,7533,0,
02657,all,776,6000,7533,0,21
02565,all,1040,6000,7534,0,3410
01375,all,1040,6000,7534,0,396
01448,all,1040,6000,7534,0,2564
03409,all,1040,6000,7534,0,30
UD11-9047-P,all,1040,6000,7534,0,250
00788,all,782,6000,7534,0,31
02598,all,1039,6000,7535,0,18
05656,all,1039,6000,7535,0,
00323,all,1039,6000,7535,0,2398
00309,all,1039,6000,7535,0,4547
01666,all,1039,6000,7535,0,
00266,all,787,6000,7535,0,558
01222,all,1039,6000,7536,0,2190
03374,all,1039,6000,7536,0,2243
03373,all,1039,6000,7536,0,2243
UA04-0108-S,all,1039,6000,7536,0,
03246,all,1038,6000,7536,0,2243
00322,all,788,6000,7536,0,1236
00452,all,1038,6000,7537,0,913
00046,all,1038,6000,7537,0,6449
UA04-0010-S,all,1038,6000,7537,0,
01417,all,1038,6000,7537,0,328
01236,all,1037,6000,7537,0,2866
04837,all,793,6000,7537,0,45
00881,all,1037,6000,7538,0,193
02213,all,1037,6000,7538,0,521
02211,all,1037,6000,7538,0,521
02217,all,1037,6000,7538,0,3926
02215,all,1037,6000,7538,0,3926
03090,all,797,6000,7538,0,1747
03633,all,1036,6000,7539,0,100
03634,all,1036,6000,7539,0,115
00170,all,1036,6000,7539,0,2
00156,all,1036,6000,7539,0,1990
00326,all,1036,6000,7539,0,554
00450,all,802,6000,7539,0,2282
00512,all,1036,6000,7540,0,78
UF11-1251-S,all,1036,6000,7540,0,85
00715,all,1036,6000,7540,0,1611
04733,all,1035,6000,7540,0,
00382,all,1035,6000,7540,0,4156
01152,all,804,6000,7540,0,6081
00805,all,1035,6000,7541,0,8661
00984,all,1035,6000,7541,0,3691
00723,all,1035,6000,7541,0,601
00001,all,1034,6000,7541,0,4883
00039,all,1034,6000,7541,0,2006
03064,all,809,6000,7541,0,2548
00764,all,1033,6000,7542,0,4595
01294,all,1033,6000,7542,0,
00434,all,1033,6000,7542,0,
00342,all,1033,6000,7542,0,
02283,all,1032,6000,7542,0,6087
00496,all,818,6000,7542,0,4989
02144,all,1032,6000,7543,0,
00364,all,1032,6000,7543,0,129
00375,all,1032,6000,7543,0,1118
01945,all,1031,6000,7543,0,3116
00420,all,1030,6000,7543,0,2436
02078,all,825,6000,7543,0,
00427,all,1030,6000,7544,0,
02555,all,1030,6000,7544,0,2901
02800,all,1030,6000,7544,0,
00388,all,1030,6000,7544,0,
00451,all,1030,6000,7544,0,129
00576,all,832,6000,7544,0,129
00454,all,1030,6000,7545,0,1513
01174,all,1030,6000,7545,0,3375
01172,all,1030,6000,7545,0,2105
01171,all,1030,6000,7545,0,1022
01179,all,1030,6000,7545,0,7621
