ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
02014,all,494,13000,4645,156,256
02018,all,494,13000,4645,156,2
02019,all,494,13000,4645,156,1352
02021,all,494,13000,4645,156,
02028,all,494,13000,4645,156,505
02029,all,494,13000,4645,156,4
02032,all,494,13000,4646,156,505
02033,all,494,13000,4646,156,1646
02038,all,494,13000,4646,156,1702
02039,all,494,13000,4646,156,157
02040,all,494,13000,4646,156,3528
02042,all,494,13000,4646,156,157
02043,all,494,13000,4646,156,3528
02044,all,494,13000,4646,156,
02045,all,494,13000,4646,156,880
02046,all,494,13000,4646,156,2195
02047,all,494,13000,4646,156,2356
02048,all,494,13000,4646,156,3300
02058,all,494,13000,4646,156,3324
02060,all,494,13000,4646,156,10
02061,all,494,13000,4646,156,248
02063,all,494,13000,4646,156,1887
02065,all,494,13000,4646,156,1887
02066,all,494,13000,4646,156,
02067,all,494,13000,4646,156,
02068,all,494,13000,4646,156,
02069,all,494,13000,4646,156,238
02070,all,494,13000,4646,156,
02072,all,494,13000,4646,156,2105
02073,all,494,13000,4646,156,112
02079,all,494,13000,4646,156,
02108,all,494,13000,4646,156,
02112,all,494,13000,4647,156,481
02113,all,494,13000,4647,156,2827
02114,all,494,13000,4647,156,3174
02119,all,494,13000,4647,156,2827
02123,all,494,13000,4647,156,
02124,all,494,13000,4647,156,
02125,all,494,13000,4647,156,5780
02127,all,494,13000,4647,156,
02128,all,494,13000,4647,156,
02129,all,494,13000,4647,156,10236
02130,all,494,13000,4647,156,10236
02131,all,494,13000,4647,156,10236
02138,all,494,13000,4647,156,
02139,all,494,13000,4647,156,
02140,all,494,13000,4647,156,3333
02141,all,494,13000,4647,156,3333
02143,all,494,13000,4647,156,4146
02145,all,494,13000,4647,156,
02147,all,494,13000,4647,156,6248
02148,all,494,13000,4647,156,
02149,all,494,13000,4647,156,
02150,all,494,13000,4647,156,25
02151,all,494,13000,4647,156,249
02152,all,494,13000,4647,156,
02153,all,494,13000,4647,156,4473
02154,all,494,13000,4647,156,
02155,all,494,13000,4648,156,
02156,all,494,13000,4648,156,
02157,all,494,13000,4648,156,4430
02160,all,494,13000,4648,156,249
02161,all,494,13000,4648,156,3149
02162,all,494,13000,4648,156,
02163,all,494,13000,4648,156,
02164,all,494,13000,4648,156,50
02165,all,494,13000,4648,156,4783
02166,all,494,13000,4648,156,1
02167,all,494,13000,4648,156,1271
02168,all,494,13000,4648,156,4783
02169,all,494,13000,4648,156,1271
02170,all,494,13000,4648,156,5018
02173,all,494,13000,4648,156,1
02176,all,494,13000,4648,156,2
02177,all,494,13000,4648,156,
02178,all,494,13000,4648,156,4168
02193,all,494,13000,4648,156,1
02201,all,494,13000,4648,156,
02202,all,494,13000,4648,156,3174
02203,all,494,13000,4648,156,
02204,all,494,13000,4648,156,5606
02205,all,494,13000,4648,156,5606
02206,all,494,13000,4648,156,5968
02207,all,494,13000,4648,156,5968
02208,all,494,13000,4649,156,5968
02209,all,494,13000,4649,156,5968
02210,all,494,13000,4649,156,5968
02211,all,494,13000,4649,156,521
02222,all,494,13000,4649,156,4783
02224,all,494,13000,4649,156,2296
02225,all,494,13000,4649,156,3665
02229,all,494,13000,4649,156,3313
02230,all,494,13000,4649,156,175
02231,all,494,13000,4649,156,
02232,all,494,13000,4649,156,1
02233,all,494,13000,4649,156,
02236,all,494,13000,4649,156,110
02238,all,494,13000,4649,156,
02244,all,494,13000,4649,156,
02253,all,494,13000,4649,156,731
02261,all,494,13000,4649,156,366
02264,all,494,13000,4649,156,3169
02266,all,494,13000,4649,156,3055
02270,all,494,13000,4649,156,
02278,all,494,13000,4649,156,
02285,all,494,13000,4649,156,2297
02286,all,494,13000,4649,156,89
02288,all,494,13000,4649,156,3371
02289,all,494,13000,4649,156,89
02298,all,494,13000,4649,156,345
02306,all,494,13000,4650,156,
02307,all,494,13000,4650,156,3301
02308,all,494,13000,4650,156,1218
02311,all,494,13000,4650,156,
02315,all,494,13000,4650,156,
02316,all,494,13000,4650,156,
02317,all,494,13000,4650,156,2565
02318,all,494,13000,4650,156,730
02319,all,494,13000,4650,156,1064
02320,all,494,13000,4650,156,220
02321,all,494,13000,4650,156,9408
02325,all,494,13000,4650,156,345
02329,all,494,13000,4650,156,2
02330,all,494,13000,4650,156,
02332,all,494,13000,4650,156,460
02333,all,494,13000,4650,156,220
02335,all,494,13000,4650,156,1064
02336,all,494,13000,4650,156,185
02337,all,494,13000,4650,156,7189
02338,all,494,13000,4650,156,
02339,all,494,13000,4650,156,
02341,all,494,13000,4650,156,
02342,all,494,13000,4650,156,12
02343,all,494,13000,4650,156,12
02344,all,494,13000,4650,156,
02345,all,494,13000,4650,156,
02346,all,494,13000,4651,156,2054
02351,all,494,13000,4651,156,1104
02352,all,494,13000,4651,156,
02353,all,494,13000,4651,156,1772
02354,all,494,13000,4651,156,1772
02357,all,494,13000,4651,156,
02360,all,494,13000,4651,156,89
02361,all,494,13000,4651,156,220
02362,all,494,13000,4651,156,5805
02363,all,494,13000,4651,156,5805
02364,all,494,13000,4651,156,
02365,all,494,13000,4651,156,
02366,all,494,13000,4651,156,2429
02367,all,494,13000,4651,156,904
02368,all,494,13000,4651,156,904
02369,all,494,13000,4651,156,921
02370,all,494,13000,4651,156,921
02371,all,494,13000,4651,156,921
02372,all,494,13000,4651,156,1
02373,all,494,13000,4651,156,
02374,all,494,13000,4651,156,
02375,all,494,13000,4651,156,
02376,all,494,13000,4651,156,
02377,all,494,13000,4651,156,
02384,all,494,13000,4651,156,2599
02386,all,494,13000,4651,156,9548
02387,all,494,13000,4652,156,9548
02389,all,494,13000,4652,156,
02390,all,494,13000,4652,156,1483
02391,all,494,13000,4652,156,10
02392,all,494,13000,4652,156,4542
02393,all,494,13000,4652,156,4542
02397,all,494,13000,4652,156,2702
02398,all,494,13000,4652,156,2702
02401,all,494,13000,4652,156,
02404,all,494,13000,4652,156,2071
02417,all,494,13000,4652,156,596
02429,all,494,13000,4652,156,-4.55e-13
02433,all,494,13000,4652,156,
02434,all,494,13000,4652,156,
02435,all,494,13000,4652,156,
02436,all,494,13000,4652,156,
02437,all,494,13000,4652,156,3912
02443,all,494,13000,4652,156,730
02444,all,494,13000,4652,156,2109
02445,all,494,13000,4652,156,6087
02448,all,494,13000,4652,156,
02457,all,494,13000,4652,156,765
02458,all,494,13000,4652,156,765
02459,all,494,13000,4652,156,765
02460,all,494,13000,4652,156,765
02461,all,494,13000,4652,156,765
02462,all,494,13000,4653,156,765
02463,all,494,13000,4653,156,6468
02465,all,494,13000,4653,156,6468
02466,all,494,13000,4653,156,2465
02467,all,494,13000,4653,156,6468
02471,all,494,13000,4653,156,6018
02474,all,494,13000,4653,156,21
02475,all,494,13000,4653,156,4
02481,all,494,13000,4653,156,13
02483,all,494,13000,4653,156,60
02484,all,494,13000,4653,156,
02485,all,494,13000,4653,156,
02486,all,494,13000,4653,156,21
02490,all,494,13000,4653,156,2930
02491,all,494,13000,4653,156,2930
02492,all,494,13000,4653,156,124
02493,all,494,13000,4653,156,59
02494,all,494,13000,4653,156,6990
02496,all,494,13000,4653,156,150
02497,all,494,13000,4653,156,258
02498,all,494,13000,4653,156,59
02500,all,494,13000,4653,156,202
02501,all,494,13000,4653,156,202
02502,all,494,13000,4653,156,4213
02503,all,494,13000,4653,156,2
02504,all,494,13000,4653,156,2570
02505,all,494,13000,4654,156,
02506,all,494,13000,4654,156,
02507,all,494,13000,4654,156,7516
02511,all,494,13000,4654,156,
02512,all,494,13000,4654,156,648
02513,all,494,13000,4654,156,193
02514,all,494,13000,4654,156,2278
02517,all,494,13000,4654,156,
02522,all,494,13000,4654,156,248
02524,all,494,13000,4654,156,
02526,all,494,13000,4654,156,44
02527,all,494,13000,4654,156,1500
02528,all,494,13000,4654,156,164
02534,all,494,13000,4654,156,2
02535,all,494,13000,4654,156,377
02537,all,494,13000,4654,156,2482
02538,all,494,13000,4654,156,5509
02540,all,494,13000,4654,156,
02541,all,494,13000,4654,156,
02542,all,494,13000,4654,156,2482
02547,all,494,13000,4654,156,
02548,all,494,13000,4654,156,
02549,all,494,13000,4654,156,1298
02550,all,494,13000,4654,156,
02551,all,494,13000,4654,156,6
02552,all,494,13000,4654,156,
02553,all,494,13000,4655,156,1505
02554,all,494,13000,4655,156,1505
02555,all,494,13000,4655,156,2901
02556,all,494,13000,4655,156,1691
02559,all,494,13000,4655,156,
02561,all,494,13000,4655,156,36
02562,all,494,13000,4655,156,24
02563,all,494,13000,4655,156,5076
02566,all,494,13000,4655,156,24
02567,all,494,13000,4655,156,
02568,all,494,13000,4655,156,1677
02570,all,494,13000,4655,156,
02571,all,494,13000,4655,156,
02573,all,494,13000,4655,156,1943
02574,all,494,13000,4655,156,
02575,all,494,13000,4655,156,
02576,all,494,13000,4655,156,291
02577,all,494,13000,4655,156,3868
02580,all,494,13000,4655,156,3489
02581,all,494,13000,4655,156,
02582,all,494,13000,4655,156,3
02583,all,494,13000,4655,156,1792
02585,all,494,13000,4655,156,
02586,all,494,13000,4655,156,7
02587,all,494,13000,4655,156,1095
02588,all,494,13000,4655,156,1
02589,all,494,13000,4656,156,4198
02593,all,494,13000,4656,156,1
02594,all,494,13000,4656,156,
02595,all,494,13000,4656,156,6
02596,all,494,13000,4656,156,
02597,all,494,13000,4656,156,
02598,all,494,13000,4656,156,18
02599,all,494,13000,4656,156,7426
02600,all,494,13000,4656,156,2078
02601,all,494,13000,4656,156,394
02602,all,494,13000,4656,156,4465
02603,all,494,13000,4656,156,900
02604,all,494,13000,4656,156,900
02606,all,494,13000,4656,156,900
02610,all,494,13000,4656,156,2691
02611,all,494,13000,4656,156,
02612,all,494,13000,4656,156,
02613,all,494,13000,4656,156,
02614,all,494,13000,4656,156,1095
02619,all,494,13000,4656,156,1
02620,all,494,13000,4656,156,7
02622,all,494,13000,4656,156,4465
02625,all,494,13000,4656,156,3015
02629,all,494,13000,4656,156,
02630,all,494,13000,4656,156,9
02632,all,494,13000,4656,156,470
02634,all,494,13000,4657,156,338
02635,all,494,13000,4657,156,4465
02638,all,494,13000,4657,156,2494
02639,all,494,13000,4657,156,2494
02640,all,494,13000,4657,156,9
02641,all,494,13000,4657,156,
02642,all,494,13000,4657,156,
02643,all,494,13000,4657,156,
02644,all,494,13000,4657,156,8
02645,all,494,13000,4657,156,1106
02646,all,494,13000,4657,156,338
02647,all,494,13000,4657,156,181
02648,all,494,13000,4657,156,181
02649,all,494,13000,4657,156,895
02651,all,494,13000,4657,156,5603
02652,all,494,13000,4657,156,6601
02653,all,494,13000,4657,156,
02654,all,494,13000,4657,156,1241
02655,all,494,13000,4657,156,357
02656,all,494,13000,4657,156,357
02657,all,494,13000,4657,156,21
02659,all,494,13000,4657,156,
02662,all,494,13000,4657,156,6881
02664,all,494,13000,4657,156,4134
02668,all,494,13000,4657,156,2568
02669,all,494,13000,4657,156,2609
02670,all,494,13000,4658,156,1829
02672,all,494,13000,4658,156,486
02675,all,494,13000,4658,156,2242
02692,all,494,13000,4658,156,
02693,all,494,13000,4658,156,
02695,all,494,13000,4658,156,7935
02696,all,494,13000,4658,156,8
02698,all,494,13000,4658,156,
02699,all,494,13000,4658,156,55
02700,all,494,13000,4658,156,
02704,all,494,13000,4658,156,
02705,all,494,13000,4658,156,13
02706,all,494,13000,4658,156,916
02707,all,494,13000,4658,156,2542
02712,all,494,13000,4658,156,2690
02713,all,494,13000,4658,156,2690
02714,all,494,13000,4658,156,2814
02716,all,494,13000,4658,156,88
02717,all,494,13000,4658,156,2690
02718,all,494,13000,4658,156,87
02719,all,494,13000,4658,156,
02721,all,494,13000,4658,156,
02722,all,494,13000,4658,156,
02723,all,494,13000,4658,156,9
02724,all,494,13000,4658,156,570
02725,all,494,13000,4658,156,9
02726,all,494,13000,4659,156,9
02727,all,494,13000,4659,156,765
02728,all,494,13000,4659,156,9
02729,all,494,13000,4659,156,9
02730,all,494,13000,4659,156,4656
02731,all,494,13000,4659,156,
02734,all,494,13000,4659,156,689
02736,all,494,13000,4659,156,
02737,all,494,13000,4659,156,
02738,all,494,13000,4659,156,
02739,all,494,13000,4659,156,248
02742,all,494,13000,4659,156,272
02743,all,494,13000,4659,156,272
02744,all,494,13000,4659,156,
02750,all,494,13000,4659,156,109
02753,all,494,13000,4659,156,3
02754,all,494,13000,4659,156,100
02755,all,494,13000,4659,156,72
02756,all,494,13000,4659,156,6538
02757,all,494,13000,4659,156,1
02759,all,494,13000,4659,156,
02761,all,494,13000,4659,156,9
02762,all,494,13000,4659,156,2063
02763,all,494,13000,4659,156,272
02764,all,494,13000,4659,156,2063
02768,all,494,13000,4659,156,
02770,all,494,13000,4660,156,
02771,all,494,13000,4660,156,
02772,all,494,13000,4660,156,
02773,all,494,13000,4660,156,4481
02774,all,494,13000,4660,156,137
02775,all,494,13000,4660,156,
02779,all,494,13000,4660,156,2611
02780,all,494,13000,4660,156,5235
02782,all,494,13000,4660,156,2611
02783,all,494,13000,4660,156,185
02784,all,494,13000,4660,156,68
02794,all,494,13000,4660,156,
02796,all,494,13000,4660,156,3238
02798,all,494,13000,4660,156,2
02806,all,494,13000,4660,156,156
02808,all,494,13000,4660,156,
02809,all,494,13000,4660,156,
02810,all,494,13000,4660,156,2486
02811,all,494,13000,4660,156,29
02814,all,494,13000,4660,156,599
02816,all,494,13000,4660,156,599
02817,all,494,13000,4660,156,
02818,all,494,13000,4660,156,
02822,all,494,13000,4660,156,
02831,all,494,13000,4660,156,70
02832,all,494,13000,4660,156,70
02833,all,494,13000,4661,156,1896
02834,all,494,13000,4661,156,573
02835,all,494,13000,4661,156,70
02840,all,494,13000,4661,156,1400
02843,all,494,13000,4661,156,
02846,all,494,13000,4661,156,
02847,all,494,13000,4661,156,
02849,all,494,13000,4661,156,2486
02850,all,494,13000,4661,156,439
02851,all,494,13000,4661,156,439
02852,all,494,13000,4661,156,439
02854,all,494,13000,4661,156,439
02856,all,494,13000,4661,156,1423
02857,all,494,13000,4661,156,1423
02858,all,494,13000,4661,156,1423
02859,all,494,13000,4661,156,10254
02860,all,494,13000,4661,156,
02861,all,494,13000,4661,156,
02862,all,494,13000,4661,156,1924
02863,all,494,13000,4661,156,1924
02865,all,494,13000,4661,156,1500
02866,all,494,13000,4661,156,
02872,all,494,13000,4661,156,1403
02873,all,494,13000,4661,156,1665
02874,all,494,13000,4661,156,6538
02875,all,494,13000,4661,156,
02876,all,494,13000,4662,156,266
02880,all,494,13000,4662,156,1
02883,all,494,13000,4662,156,518
02884,all,494,13000,4662,156,3559
02886,all,494,13000,4662,156,518
02887,all,494,13000,4662,156,28
02888,all,494,13000,4662,156,1313
02891,all,494,13000,4662,156,
02892,all,494,13000,4662,156,
02893,all,494,13000,4662,156,10802
02903,all,494,13000,4662,156,2664
02905,all,494,13000,4662,156,1587
02909,all,494,13000,4662,156,1798
02911,all,494,13000,4662,156,2
02933,all,494,13000,4662,156,30
02934,all,494,13000,4662,156,28
02935,all,494,13000,4662,156,
02936,all,494,13000,4662,156,405
02937,all,494,13000,4662,156,1591
02938,all,494,13000,4662,156,720
02944,all,494,13000,4662,156,13
02945,all,494,13000,4662,156,
02980,all,494,13000,4662,156,13
02986,all,494,13000,4662,156,1505
02987,all,494,13000,4662,156,1505
02988,all,494,13000,4662,156,91
02991,all,494,13000,4663,156,
02993,all,494,13000,4663,156,4793
02994,all,494,13000,4663,156,5174
02995,all,494,13000,4663,156,297
02996,all,494,13000,4663,156,
02998,all,494,13000,4663,156,1211
02999,all,494,13000,4663,156,955
03004,all,494,13000,4663,156,1066
03007,all,494,13000,4663,156,5743
03008,all,494,13000,4663,156,664
03012,all,494,13000,4663,156,664
03013,all,494,13000,4663,156,1413
03016,all,494,13000,4663,156,664
03017,all,494,13000,4663,156,885
03018,all,494,13000,4663,156,3932
03019,all,494,13000,4663,156,1217
03020,all,494,13000,4663,156,
03021,all,494,13000,4663,156,
03022,all,494,13000,4663,156,596
03023,all,494,13000,4663,156,
03024,all,494,13000,4663,156,596
03025,all,494,13000,4663,156,
03028,all,494,13000,4663,156,2121
03030,all,494,13000,4663,156,118
03032,all,494,13000,4663,156,385
03035,all,494,13000,4663,156,5650
03038,all,494,13000,4664,156,4016
03042,all,494,13000,4664,156,100
03044,all,494,13000,4664,156,
03045,all,494,13000,4664,156,2528
03048,all,494,13000,4664,156,9
03049,all,494,13000,4664,156,1683
03050,all,494,13000,4664,156,1683
03051,all,494,13000,4664,156,1683
03052,all,494,13000,4664,156,1683
03059,all,494,13000,4664,156,1325
03060,all,494,13000,4664,156,266
03061,all,494,13000,4664,156,429
03062,all,494,13000,4664,156,266
03063,all,494,13000,4664,156,2548
03064,all,494,13000,4664,156,2548
03065,all,494,13000,4664,156,96
03067,all,494,13000,4664,156,96
03068,all,494,13000,4664,156,96
03069,all,494,13000,4664,156,
03074,all,494,13000,4664,156,648
03075,all,494,13000,4664,156,648
03076,all,494,13000,4664,156,648
03077,all,494,13000,4664,156,648
03078,all,494,13000,4664,156,59
03079,all,494,13000,4664,156,
03091,all,494,13000,4664,156,1856
03092,all,494,13000,4665,156,3863
03093,all,494,13000,4665,156,
03094,all,494,13000,4665,156,132
03097,all,494,13000,4665,156,
03124,all,494,13000,4665,156,126
03125,all,494,13000,4665,156,36
03126,all,494,13000,4665,156,5594
03127,all,494,13000,4665,156,
03128,all,494,13000,4665,156,6601
03129,all,494,13000,4665,156,4073
03131,all,494,13000,4665,156,
03133,all,494,13000,4665,156,
03134,all,494,13000,4665,156,
03135,all,494,13000,4665,156,119
03136,all,494,13000,4665,156,32
03139,all,494,13000,4665,156,
03140,all,494,13000,4665,156,
03157,all,494,13000,4665,156,107
03158,all,494,13000,4665,156,745
03194,all,494,13000,4665,156,5
03195,all,494,13000,4665,156,
03197,all,494,13000,4665,156,8670
03198,all,494,13000,4665,156,96
03199,all,494,13000,4665,156,7717
03203,all,494,13000,4665,156,2497
03204,all,494,13000,4665,156,1628
03206,all,494,13000,4666,156,32
03207,all,494,13000,4666,156,1628
03214,all,494,13000,4666,156,
03215,all,494,13000,4666,156,
03216,all,494,13000,4666,156,664
03228,all,494,13000,4666,156,1
03230,all,494,13000,4666,156,4774
03232,all,494,13000,4666,156,155
03233,all,494,13000,4666,156,155
03235,all,494,13000,4666,156,155
03236,all,494,13000,4666,156,
03237,all,494,13000,4666,156,
03239,all,494,13000,4666,156,
03241,all,494,13000,4666,156,3906
03242,all,494,13000,4666,156,
03255,all,494,13000,4666,156,5626
03266,all,494,13000,4666,156,2494
03267,all,494,13000,4666,156,
03288,all,494,13000,4666,156,
03289,all,494,13000,4666,156,
03290,all,494,13000,4666,156,
03294,all,494,13000,4666,156,
03295,all,494,13000,4666,156,
03310,all,494,13000,4666,156,
03322,all,494,13000,4666,156,2099
03324,all,494,13000,4666,156,
03325,all,494,13000,4667,156,2644
03334,all,494,13000,4667,156,
03336,all,494,13000,4667,156,30
03369,all,494,13000,4667,156,5234
03370,all,494,13000,4667,156,
03371,all,494,13000,4667,156,
03373,all,494,13000,4667,156,2243
03374,all,494,13000,4667,156,2243
03381,all,494,13000,4667,156,15
03385,all,494,13000,4667,156,
03386,all,494,13000,4667,156,
03388,all,494,13000,4667,156,
03389,all,494,13000,4667,156,
03391,all,494,13000,4667,156,4623
03392,all,494,13000,4667,156,
03399,all,494,13000,4667,156,405
03400,all,494,13000,4667,156,
03402,all,494,13000,4667,156,
03404,all,494,13000,4667,156,
03405,all,494,13000,4667,156,
03411,all,494,13000,4667,156,30
03413,all,494,13000,4667,156,739
03415,all,494,13000,4667,156,1048
03416,all,494,13000,4667,156,
03417,all,494,13000,4667,156,
03420,all,494,13000,4667,156,8223
03421,all,494,13000,4668,156,9
03423,all,494,13000,4668,156,9
03424,all,494,13000,4668,156,9
03425,all,494,13000,4668,156,
03428,all,494,13000,4668,156,5180
03429,all,494,13000,4668,156,532
03439,all,494,13000,4668,156,963
03441,all,494,13000,4668,156,5
03448,all,494,13000,4668,156,963
03449,all,494,13000,4668,156,29
03450,all,494,13000,4668,156,2135
03451,all,494,13000,4668,156,5
03453,all,494,13000,4668,156,
03462,all,494,13000,4668,156,29
03465,all,494,13000,4668,156,
03532,all,494,13000,4668,156,3450
03533,all,494,13000,4668,156,
03537,all,494,13000,4668,156,3450
03538,all,494,13000,4668,156,
03581,all,494,13000,4668,156,40
03583,all,494,13000,4668,156,
03585,all,494,13000,4668,156,4941
03587,all,494,13000,4668,156,
03589,all,494,13000,4668,156,
03599,all,494,13000,4668,156,3843
03604,all,494,13000,4668,156,
03605,all,494,13000,4669,156,5294
03606,all,494,13000,4669,156,
03608,all,494,13000,4669,156,4856
03609,all,494,13000,4669,156,112
03618,all,494,13000,4669,156,2135
03631,all,494,13000,4669,156,245
03632,all,494,13000,4669,156,100
03633,all,494,13000,4669,156,100
03634,all,494,13000,4669,156,115
03635,all,494,13000,4669,156,115
03636,all,494,13000,4669,156,108
03637,all,494,13000,4669,156,115
03638,all,494,13000,4669,156,112
03639,all,494,13000,4669,156,115
03640,all,494,13000,4669,156,16
03641,all,494,13000,4669,156,16
03642,all,494,13000,4669,156,16
03643,all,494,13000,4669,156,16
03644,all,494,13000,4669,156,
03645,all,494,13000,4669,156,16
03646,all,494,13000,4669,156,
03647,all,494,13000,4669,156,
03648,all,494,13000,4669,156,12
03667,all,494,13000,4669,156,
03668,all,494,13000,4669,156,2429
03669,all,494,13000,4669,156,
03672,all,494,13000,4670,156,
03675,all,494,13000,4670,156,1763
03676,all,494,13000,4670,156,
03677,all,494,13000,4670,156,10
03679,all,494,13000,4670,156,
03680,all,494,13000,4670,156,
03687,all,494,13000,4670,156,
03689,all,494,13000,4670,156,6
03691,all,494,13000,4670,156,
03694,all,494,13000,4670,156,31
03695,all,494,13000,4670,156,
03696,all,494,13000,4670,156,7
03697,all,494,13000,4670,156,7
03699,all,494,13000,4670,156,544
03702,all,494,13000,4670,156,
03704,all,494,13000,4670,156,4839
03709,all,494,13000,4670,156,
03712,all,494,13000,4670,156,
03758,all,494,13000,4670,156,
03764,all,494,13000,4670,156,
03765,all,494,13000,4670,156,
03769,all,494,13000,4670,156,2802
03770,all,494,13000,4670,156,4499
03772,all,494,13000,4670,156,
03773,all,494,13000,4670,156,12279
03776,all,494,13000,4670,156,2558
03782,all,494,13000,4671,156,37
03788,all,494,13000,4671,156,312
03796,all,494,13000,4671,156,3365
03800,all,494,13000,4671,156,
03806,all,494,13000,4671,156,47
03807,all,494,13000,4671,156,3887
03810,all,494,13000,4671,156,
03811,all,494,13000,4671,156,6926
03834,all,494,13000,4671,156,3383
03835,all,494,13000,4671,156,3383
03840,all,494,13000,4671,156,5527
03849,all,494,13000,4671,156,4794
03872,all,494,13000,4671,156,1
03896,all,494,13000,4671,156,
03897,all,494,13000,4671,156,37
03898,all,494,13000,4671,156,88
03900,all,494,13000,4671,156,2491
03901,all,494,13000,4671,156,137
03902,all,494,13000,4671,156,6488
03903,all,494,13000,4671,156,
03904,all,494,13000,4671,156,
03906,all,494,13000,4671,156,4
03907,all,494,13000,4671,156,
03908,all,494,13000,4671,156,
03909,all,494,13000,4671,156,
03911,all,494,13000,4671,156,2491
03912,all,494,13000,4672,156,
03914,all,494,13000,4672,156,
03915,all,494,13000,4672,156,1985
03934,all,494,13000,4672,156,40
03935,all,494,13000,4672,156,
03954,all,494,13000,4672,156,
03977,all,494,13000,4672,156,4295
03978,all,494,13000,4672,156,
03981,all,494,13000,4672,156,
03982,all,494,13000,4672,156,4295
03983,all,494,13000,4672,156,62
03984,all,494,13000,4672,156,3672
03985,all,494,13000,4672,156,3672
03986,all,494,13000,4672,156,4295
03987,all,494,13000,4672,156,9
03988,all,494,13000,4672,156,6
03989,all,494,13000,4672,156,40
03990,all,494,13000,4672,156,9
04014,all,494,13000,4672,156,
04024,all,494,13000,4672,156,
04061,all,494,13000,4672,156,
04062,all,494,13000,4672,156,
04063,all,494,13000,4672,156,
04080,all,494,13000,4672,156,
04084,all,494,13000,4672,156,5224
04144,all,494,13000,4672,156,
04171,all,494,13000,4673,156,5743
04266,all,494,13000,4673,156,
04268,all,494,13000,4673,156,
04269,all,494,13000,4673,156,9
04271,all,494,13000,4673,156,
04272,all,494,13000,4673,156,
04273,all,494,13000,4673,156,
04276,all,494,13000,4673,156,48
04277,all,494,13000,4673,156,
04278,all,494,13000,4673,156,
04279,all,494,13000,4673,156,
04284,all,494,13000,4673,156,126
04373,all,494,13000,4673,156,
04374,all,494,13000,4673,156,
04388,all,494,13000,4673,156,
04393,all,494,13000,4673,156,
04395,all,494,13000,4673,156,49
04401,all,494,13000,4673,156,49
04402,all,494,13000,4673,156,
04403,all,494,13000,4673,156,
04404,all,494,13000,4673,156,
04479,all,494,13000,4673,156,
04482,all,494,13000,4673,156,3
04483,all,494,13000,4673,156,
04485,all,494,13000,4673,156,
04486,all,494,13000,4673,156,18
04504,all,494,13000,4674,156,3180
04506,all,494,13000,4674,156,3688
04507,all,494,13000,4674,156,2528
04508,all,494,13000,4674,156,
04569,all,494,13000,4674,156,
04575,all,494,13000,4674,156,
04578,all,494,13000,4674,156,49
04594,all,494,13000,4674,156,2031
04596,all,494,13000,4674,156,
04597,all,494,13000,4674,156,
04610,all,494,13000,4674,156,3437
04729,all,494,13000,4674,156,422
04730,all,494,13000,4674,156,422
04858,all,494,13000,4674,156,
04859,all,494,13000,4674,156,67
05048,all,494,13000,4674,156,
05059,all,494,13000,4674,156,1522
05064,all,494,13000,4674,156,4034
05156,all,494,13000,4674,156,4096
05175,all,494,13000,4674,156,2755
05186,all,494,13000,4674,156,144
05189,all,494,13000,4674,156,1255
05193,all,494,13000,4674,156,8
05194,all,494,13000,4674,156,
05195,all,494,13000,4674,156,
05196,all,494,13000,4674,156,199
05197,all,494,13000,4675,156,199
05202,all,494,13000,4675,156,
05203,all,494,13000,4675,156,
05204,all,494,13000,4675,156,
05206,all,494,13000,4675,156,199
05238,all,494,13000,4675,156,
05283,all,494,13000,4675,156,
05293,all,494,13000,4675,156,549
05297,all,494,13000,4675,156,47
05404,all,494,13000,4675,156,1581
05417,all,494,13000,4675,156,12
05562,all,494,13000,4675,156,5164
05749,all,494,13000,4675,156,6
Copy of 02744,all,494,13000,4675,156,
UB11-2081-S,all,494,13000,4675,156,9
UB11-2466-S,all,494,13000,4675,156,
UB14-0064-P,all,494,13000,4675,156,14
UC12-1065-P,all,494,13000,4675,156,1458
UC12-1230-P,all,494,13000,4675,156,5012
UC12-1822-P,all,494,13000,4675,156,5012
UC12-2183-S,all,494,13000,4675,156,2390
UC12-2202-S,all,494,13000,4675,156,2390
UC12-3900-P,all,494,13000,4675,156,1458
UC21-3084-P,all,494,13000,4675,156,828
UC22-1411-P,all,494,13000,4675,156,917
UC22-1413-P,all,494,13000,4675,156,917
UD12-1744-S,all,494,13000,4676,156,5012
UD12-2095-S,all,494,13000,4676,156,78
UD12-2733-S,all,494,13000,4676,156,78
UD12-2755-S,all,494,13000,4676,156,78
UD12-2854-S,all,494,13000,4676,156,78
UD12-2855-S,all,494,13000,4676,156,78
UD12-2889-S,all,494,13000,4676,156,5012
UD42-0284-P,all,494,13000,4676,156,
UD42-0345-P,all,494,13000,4676,156,
UD42-0388-P,all,494,13000,4676,156,
UD42-2863-S,all,494,13000,4676,156,
UD42-2865-S,all,494,13000,4676,156,
UD42-5246-S,all,494,13000,4676,156,
UD42-5247-S,all,494,13000,4676,156,
UF11-6729-P,all,494,13000,4676,156,225
UF11-6824-P,all,494,13000,4676,156,225
UF11-6849-P,all,494,13000,4676,156,225
UF11-6850-P,all,494,13000,4676,156,225
UF11-6851-P,all,494,13000,4676,156,225
UG22-3481-P,all,494,13000,4676,156,178
UG22-3482-P,all,494,13000,4676,156,178
UG22-3483-P,all,494,13000,4676,156,28
