ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
UB31-0440-S,3561,499,6000,4943,881,
UB31-0026-P,3561,484,6000,4943,881,
UB31-0085-S,3561,481,6000,4943,881,
UB31-0034-P,3561,466,6000,4943,881,
UB31-0037-P,3561,454,6000,4943,881,
UB31-0004-P,3561,447,6000,4943,881,
UB31-0086-S,3561,436,6000,4943,881,
UB31-0002-S,3562,993,6000,4944,2522,
UB31-0025-P,3562,558,6000,4944,2522,
UB31-1216-S,3562,487,6000,4944,2522,
UB31-1218-S,3562,487,6000,4944,2522,
UB31-0107-S,3562,470,6000,4944,2522,
UB31-0035-P,3562,465,6000,4944,2522,
UB31-0373-P,3563,759,6000,4945,3532,
UB31-0000-P,3563,621,6000,4945,3532,
UB31-0726-S,3563,556,6000,4945,3532,
UB31-0053-S,3563,520,6000,4945,3532,
UB31-0137-P,3564,1491,6000,4946,3947,5
UB31-0649-S,3564,556,6000,4946,3947,5
UB31-0009-P,3565,2997,6000,4947,280,
UB31-0858-S,3565,2717,6000,4947,280,
UB31-0084-S,3565,1347,6000,4948,48,
UB31-0128-S,3565,1275,6000,4948,48,
UB31-0162-S,3565,1232,6000,4948,48,
UB31-0130-S,3565,1157,6000,4948,48,
UB31-0138-P,3565,926,6000,4948,48,
UB31-0145-S,3565,879,6000,4949,4645,
UB31-0023-S,3565,470,6000,4949,4645,
UB31-0032-S,3566,5950,6000,4950,47,
UB31-0013-P,3566,5262,6000,4951,219,
UB31-0134-P,3566,513,6000,4951,219,
UB31-0075-S,3566,1275,6000,4952,4722,
UB31-0058-P,3567,5349,6000,4953,648,2
UB31-0077-P,3567,3042,6000,4954,12,2
UB31-0136-P,3567,2940,6000,4954,12,2
UB31-0006-P,3567,1667,6000,4955,4330,2
UB31-0010-P,3568,5770,6000,4956,227,5
UB31-0064-P,3568,3994,6000,4957,2003,5
UB31-0036-S,3568,3231,6000,4958,2766,5
UB31-0149-P,3569,6481,8000,4959,1516,55
UB31-0065-P,3569,6464,8000,4960,1533,55
UB31-0069-S,3570,9190,13000,4961,96,102
UB31-0146-P,3570,3708,13000,4961,96,102
UB31-0011-P,3571,5381,6000,4962,616,201
UB31-0857-S,3571,4308,6000,4963,1689,201
UB31-0131-S,3571,3110,6000,4964,2887,201
UB31-0024-S,3572,9190,13000,4965,273,279
UB31-0822-S,3572,3531,13000,4965,273,279
UB31-0079-P,3573,9624,13000,4966,629,635
UB31-0139-P,3573,2741,13000,4966,629,635
UB31-0142-S,3574,7285,8000,4967,712,1611
UB31-0147-P,3574,4104,6000,4968,1893,1611
UB31-0039-S,3575,10553,13000,4969,2444,2447
UB31-0016-P,3576,10553,13000,4970,2444,2447
UB31-0014-P,3577,10553,13000,4971,2444,2447
UB31-0012-S,3578,10553,13000,4972,2444,2447
UB31-0133-P,3579,9540,13000,4973,3457,3460
UB31-0082-P,3580,9540,13000,4974,3457,3460
UB31-0067-S,3581,9540,13000,4975,3457,3460
UB31-0066-S,3582,9540,13000,4976,3457,3460
UB31-0027-S,3583,9540,13000,4977,3457,3460
UB31-0038-S,3584,9490,13000,4978,3507,3510
UB31-0015-P,3585,9490,13000,4979,3507,3510
UB31-0031-S,3586,9475,13000,4980,3522,3525
UB31-0008-P,3587,9475,13000,4981,3522,3525
UB31-0001-P,3588,9050,13000,4982,3947,3950
UB31-0140-P,3589,8940,13000,4983,4057,4060
UB31-0017-S,3590,4091,6000,4984,1906,8909
UB31-0073-P,3591,1127,6000,4985,769,
UB31-0080-S,3591,1125,6000,4985,769,
UB31-0074-S,3591,988,6000,4985,769,
UB31-0076-P,3591,988,6000,4985,769,
UB31-0078-P,3591,988,6000,4985,769,
UB31-0070-S,3591,987,6000,4986,4021,
UB31-0072-P,3591,986,6000,4986,4021,
UB31-0029-S,3592,990,6000,4987,50,4381
UB31-0132-P,3592,990,6000,4987,50,4381
UB31-0028-S,3592,989,6000,4987,50,4381
UB31-0030-P,3592,989,6000,4987,50,4381
UB31-0068-S,3592,988,6000,4987,50,4381
UB31-0071-S,3592,986,6000,4987,50,4381
UB31-0199-P,3592,351,6000,4988,3289,4381
UB31-0279-P,3592,351,6000,4988,3289,4381
UB31-0475-P,3592,351,6000,4988,3289,4381
UB31-0658-S,3592,351,6000,4988,3289,4381
UB31-0907-S,3592,351,6000,4988,3289,4381
02216,3592,312,6000,4988,3289,4381
02217,3592,310,6000,4988,3289,3926
02219,3592,310,6000,4988,3289,4381
UB31-0212-P,3593,1071,6000,4989,655,358
UB31-0322-S,3593,1071,6000,4989,655,358
UB31-0207-P,3593,1063,6000,4989,655,358
UB31-0213-S,3593,1063,6000,4989,655,358
UB31-0215-S,3593,1062,6000,4989,655,358
UB31-0321-S,3593,1062,6000,4990,4935,358
UB31-0144-S,3594,1062,6000,4991,1745,878
UB31-0208-P,3594,1062,6000,4991,1745,878
UB31-0211-P,3594,1062,6000,4991,1745,878
UB31-0210-P,3594,1057,6000,4991,1745,878
UB31-0466-C,3595,375,6000,4992,5622,10000
01007,3596,673,6000,4993,2062,4989
01675,3596,673,6000,4993,2062,4989
00497,3596,672,6000,4993,2062,4989
00889,3596,672,6000,4993,2062,4989
00496,3596,616,6000,4993,2062,4989
00498,3596,614,6000,4993,2062,4989
UB32-0719-P,3597,309,6000,4994,5387,1993
UB32-0647-P,3597,298,6000,4994,5387,1993
UB32-1160-P,3598,2256,6000,4995,1482,972
UB32-2320-S,3598,2256,6000,4995,1482,972
UB32-0102-P,3599,975,6000,4996,4044,965
UB32-0104-S,3599,975,6000,4996,4044,965
UB32-0004-P,3600,10505,13000,4997,2492,2495
UB32-0010-S,3601,10505,13000,4998,2492,2495
UB32-0005-P,3602,10504,13000,4999,2493,2496
UB32-0011-S,3603,10504,13000,5000,2493,2496
UB32-0006-P,3604,9528,13000,5001,3469,3472
UB32-0012-S,3605,9528,13000,5002,3469,3472
UB32-0007-P,3606,8028,13000,5003,4969,4972
UB32-0013-S,3607,8028,13000,5004,4969,4972
UB32-0002-P,3608,10507,13000,5005,2490,2493
UB32-0008-S,3609,10507,13000,5006,2490,2493
UB32-0003-P,3610,10506,13000,5007,2491,2494
UB32-0009-S,3611,10506,13000,5008,2491,2494
01598,3612,493,6000,5009,3318,2368
01599,3612,493,6000,5009,3318,3336
01717,3612,493,6000,5009,3318,7085
01718,3612,492,6000,5009,3318,1
01657,3612,489,6000,5009,3318,8401
01719,3612,204,6000,5009,3318,1349
01757,3613,495,6000,5010,3919,2352
01607,3613,494,6000,5010,3919,6404
01805,3613,493,6000,5010,3919,325
01783,3613,242,6000,5010,3919,
01787,3613,192,6000,5010,3919,
01785,3613,147,6000,5010,3919,3015
01749,3614,493,6000,5011,53,325
01756,3614,493,6000,5011,53,3996
01764,3614,493,6000,5011,53,12196
01780,3614,493,6000,5011,53,
01790,3614,493,6000,5011,53,2766
01791,3614,493,6000,5011,53,
01804,3614,493,6000,5011,53,325
01799,3614,492,6000,5011,53,567
01800,3614,492,6000,5011,53,
01818,3614,492,6000,5011,53,
01819,3614,492,6000,5011,53,3442
01820,3614,492,6000,5011,53,3424
01715,3615,492,6000,5012,65,7085
01716,3615,492,6000,5012,65,2599
01784,3615,492,6000,5012,65,467
01786,3615,492,6000,5012,65,2
01794,3615,492,6000,5012,65,
01796,3615,492,6000,5012,65,
01797,3615,492,6000,5012,65,2190
01753,3615,491,6000,5012,65,3996
01754,3615,491,6000,5012,65,1
01759,3615,491,6000,5012,65,
01770,3615,491,6000,5012,65,5057
01782,3615,491,6000,5012,65,664
01750,3616,491,6000,5013,3902,1768
01807,3616,488,6000,5013,3902,325
01808,3616,488,6000,5013,3902,3917
01608,3616,324,6000,5013,3902,3917
01781,3616,292,6000,5013,3902,1
01189,3617,246,6000,5014,5010,7006
01193,3617,246,6000,5014,5010,7080
01188,3617,243,6000,5014,5010,7006
01192,3617,243,6000,5014,5010,20
01734,3618,492,6000,5015,5263,325
01735,3618,239,6000,5015,5263,2538
01824,3619,492,6000,5016,5505,63
01700,3620,494,6000,5017,4017,
01321,3620,493,6000,5017,4017,326
01531,3620,492,6000,5017,4017,4877
01532,3620,492,6000,5017,4017,5648
01484,3621,492,6000,5018,60,
01488,3621,492,6000,5018,60,128
01489,3621,492,6000,5018,60,128
01490,3621,492,6000,5018,60,
01491,3621,492,6000,5018,60,2926
01492,3621,492,6000,5018,60,4877
01493,3621,492,6000,5018,60,4877
01494,3621,492,6000,5018,60,4877
01495,3621,492,6000,5018,60,3174
01496,3621,492,6000,5018,60,128
01525,3621,492,6000,5018,60,1
01526,3621,492,6000,5018,60,4877
01527,3621,492,6000,5019,4020,101
01528,3621,492,6000,5019,4020,4877
01529,3621,492,6000,5019,4020,101
01530,3621,492,6000,5019,4020,8061
01313,3622,492,6000,5020,3297,4953
01348,3622,488,6000,5020,3297,22
01521,3622,438,6000,5020,3297,5315
01522,3622,438,6000,5020,3297,4877
01524,3622,416,6000,5020,3297,4877
01523,3622,413,6000,5020,3297,
01676,3623,493,6000,5021,2808,
01673,3623,492,6000,5021,2808,2068
01712,3623,487,6000,5021,2808,2045
00372,3623,442,6000,5021,2808,
00897,3623,410,6000,5021,2808,3324
01714,3623,308,6000,5021,2808,2045
01710,3623,268,6000,5021,2808,2045
01711,3623,268,6000,5021,2808,2599
01517,3624,923,6000,5022,3585,
01697,3624,494,6000,5022,3585,3
01698,3624,494,6000,5022,3585,2082
01672,3624,492,6000,5022,3585,
01039,3625,3065,6000,5023,428,1340
00754,3625,513,6000,5023,428,
01305,3625,494,6000,5023,428,235
01674,3625,494,6000,5023,428,537
01675,3625,494,6000,5023,428,4989
01677,3625,494,6000,5023,428,
01549,3625,491,6000,5024,3539,198
01669,3625,491,6000,5024,3539,3730
01671,3625,491,6000,5024,3539,
01709,3625,487,6000,5024,3539,
01509,3625,486,6000,5024,3539,
01708,3626,499,6000,5025,62,7
01543,3626,492,6000,5025,62,
01661,3626,492,6000,5025,62,2885
01662,3626,492,6000,5025,62,1547
01664,3626,492,6000,5025,62,464
01667,3626,492,6000,5025,62,
01668,3626,492,6000,5025,62,
01400,3626,491,6000,5025,62,
01401,3626,491,6000,5025,62,
01547,3626,491,6000,5025,62,1
01548,3626,491,6000,5025,62,439
01511,3626,487,6000,5025,62,2
01658,3626,487,6000,5026,3887,
01703,3626,487,6000,5026,3887,2599
01705,3626,487,6000,5026,3887,
01706,3626,487,6000,5026,3887,2599
01011,3626,150,6000,5026,3887,
01048,3627,3131,6000,5027,282,3743
00201,3627,2581,6000,5027,282,
01704,3627,499,6000,5028,3697,2045
01707,3627,499,6000,5028,3697,2599
01310,3627,491,6000,5028,3697,4110
01312,3627,491,6000,5028,3697,735
01713,3627,308,6000,5028,3697,7085
00037,3628,6506,8000,5029,6,2014
01533,3628,492,8000,5029,6,7708
01534,3628,492,8000,5029,6,18
01542,3628,492,8000,5029,6,
00199,3629,2775,6000,5030,480,
00792,3629,2244,6000,5030,480,2651
01311,3629,492,6000,5030,480,4110
01512,3629,492,6000,5031,3525,2
01513,3629,492,6000,5031,3525,2
01514,3629,492,6000,5031,3525,29
01515,3629,492,6000,5031,3525,428
01516,3629,492,6000,5031,3525,29
01041,3630,6985,8000,5032,22,31
01308,3630,492,8000,5032,22,31
01309,3630,492,8000,5032,22,31
00044,3631,2775,6000,5033,33,13
00202,3631,2196,6000,5033,33,7717
00024,3631,492,6000,5033,33,2439
01302,3631,492,6000,5033,33,1055
01304,3631,492,6000,5034,4024,235
01298,3631,491,6000,5034,4024,732
01303,3631,491,6000,5034,4024,81
01307,3631,490,6000,5034,4024,732
01049,3632,7725,8000,5035,272,3743
01047,3633,7725,8000,5036,272,4548
01046,3634,7725,8000,5037,272,4548
01045,3635,7725,8000,5038,272,9
01044,3636,7725,8000,5039,272,
01043,3637,7725,8000,5040,272,272
01040,3638,7725,8000,5041,272,2568
00041,3639,2775,6000,5042,444,26
00043,3639,2775,6000,5042,444,4920
01306,3639,490,6000,5043,5507,1960
00039,3640,2775,6000,5044,444,2006
00040,3640,2775,6000,5044,444,1733
00035,3641,2775,6000,5045,444,2385
00038,3641,2775,6000,5045,444,2006
00008,3642,2775,6000,5046,444,2896
00033,3642,2775,6000,5046,444,825
01035,3643,1241,6000,5047,3656,2
00291,3643,1097,6000,5047,3656,4
00020,3644,6375,8000,5048,633,2820
01402,3644,492,8000,5048,633,2
01021,3644,491,8000,5048,633,2
00893,3644,2775,6000,5049,351,918
00145,3644,1768,6000,5049,351,2
00229,3644,1097,6000,5049,351,27
00197,3645,7159,8000,5050,838,901
00402,3645,1994,6000,5051,235,2275
00731,3645,1994,6000,5051,235,2739
00019,3645,1768,6000,5051,235,4481
00023,3646,10500,13000,5052,191,4473
00839,3646,1559,13000,5052,191,667
00290,3646,741,13000,5052,191,6903
00018,3647,7159,8000,5053,838,4406
00185,3647,5545,6000,5054,452,6289
00022,3648,10500,13000,5055,2497,
00021,3649,10500,13000,5056,2497,2621
01692,3650,494,6000,5057,3524,
01731,3650,493,6000,5057,3524,3989
01659,3650,492,6000,5057,3524,
01660,3650,491,6000,5057,3524,
01730,3650,491,6000,5057,3524,1
01766,3651,493,6000,5058,2056,2568
01775,3651,493,6000,5058,2056,1833
01810,3651,493,6000,5058,2056,1349
01823,3651,493,6000,5058,2056,3442
01812,3651,463,6000,5058,2056,3678
01813,3651,446,6000,5058,2056,
01776,3651,442,6000,5058,2056,1833
01816,3651,302,6000,5058,2056,1151
01779,3651,292,6000,5058,2056,3280
01761,3652,493,6000,5059,3161,
01720,3652,492,6000,5059,3161,1349
01773,3652,492,6000,5059,3161,1833
01778,3652,473,6000,5059,3161,
01815,3652,317,6000,5059,3161,10381
01774,3652,292,6000,5059,3161,1833
01777,3652,259,6000,5059,3161,3182
00870,3653,492,6000,5060,5505,616
01630,3654,255,6000,5061,5493,4521
00108,3654,246,6000,5061,5493,4595
01080,3655,493,6000,5062,5504,750
01696,3656,494,6000,5063,5006,2045
01699,3656,494,6000,5063,5006,45
01322,3657,597,6000,5064,652,7
01834,3657,493,6000,5064,652,
01836,3657,493,6000,5064,652,
01838,3657,493,6000,5064,652,13
01582,3657,492,6000,5064,652,
01729,3657,492,6000,5064,652,3505
01732,3657,492,6000,5064,652,
01733,3657,492,6000,5064,652,601
01837,3657,491,6000,5064,652,
01583,3657,488,6000,5064,652,
01597,3657,292,6000,5064,652,198
01827,3658,879,6000,5065,405,
01825,3658,750,6000,5065,405,16
01571,3658,492,6000,5065,405,5239
01572,3658,492,6000,5065,405,
01573,3658,492,6000,5065,405,
01574,3658,492,6000,5065,405,
01575,3658,492,6000,5065,405,
01576,3658,492,6000,5065,405,3041
01577,3658,492,6000,5065,405,
01578,3658,492,6000,5065,405,
01579,3658,492,6000,5066,3550,1
01580,3658,492,6000,5066,3550,
01581,3658,492,6000,5066,3550,
01835,3658,491,6000,5066,3550,
01346,3658,468,6000,5066,3550,4059
01559,3659,492,6000,5067,122,
01560,3659,492,6000,5067,122,1708
01561,3659,492,6000,5067,122,6246
01562,3659,492,6000,5067,122,1769
01563,3659,492,6000,5067,122,1769
01566,3659,492,6000,5067,122,
01567,3659,492,6000,5067,122,
01568,3659,492,6000,5067,122,
01569,3659,492,6000,5067,122,24
01570,3659,492,6000,5067,122,198
01747,3659,491,6000,5067,122,20
01842,3659,431,6000,5067,122,5
01829,3659,389,6000,5068,5608,3813
00288,3660,520,6000,5069,3463,765
00605,3660,414,6000,5069,3463,2717
01119,3660,371,6000,5069,3463,8458
00203,3660,331,6000,5069,3463,4238
01832,3660,300,6000,5069,3463,
01502,3660,290,6000,5069,3463,5098
01503,3660,290,6000,5069,3463,
00613,3661,494,6000,5070,3535,129
01626,3661,494,6000,5070,3535,1
01500,3661,493,6000,5070,3535,
01833,3661,492,6000,5070,3535,
00198,3661,477,6000,5070,3535,
01211,3662,994,6000,5071,294,9269
01213,3662,994,6000,5071,294,
01725,3662,492,6000,5071,294,5145
01726,3662,492,6000,5071,294,400
01743,3662,490,6000,5071,294,129
01724,3662,466,6000,5071,294,5145
01727,3662,464,6000,5071,294,1
01702,3662,446,6000,5071,294,2045
01701,3662,424,6000,5071,294,198
00377,3662,414,6000,5071,294,803
00560,3662,414,6000,5072,3658,
00596,3662,414,6000,5072,3658,
00604,3662,414,6000,5072,3658,8531
00074,3662,402,6000,5072,3658,2658
00231,3662,380,6000,5072,3658,
00029,3662,300,6000,5072,3658,2398
00174,3663,2815,6000,5073,419,1990
00066,3663,1275,6000,5073,419,2
01556,3663,492,6000,5073,419,
01557,3663,492,6000,5073,419,
01558,3663,492,6000,5073,419,
01665,3663,492,6000,5074,3551,712
01666,3663,492,6000,5074,3551,
01722,3663,492,6000,5074,3551,5145
01723,3663,492,6000,5074,3551,5145
01721,3663,466,6000,5074,3551,
00028,3664,4119,6000,5075,393,
01551,3664,492,6000,5075,393,
01552,3664,492,6000,5075,393,5668
01553,3664,492,6000,5075,393,10904
01554,3664,492,6000,5076,3585,5
01555,3664,492,6000,5076,3585,
01498,3664,484,6000,5076,3585,428
01663,3664,466,6000,5076,3585,
01670,3664,466,6000,5076,3585,527
00030,3665,5621,6000,5077,376,2397
00200,3665,1854,6000,5078,3648,
01550,3665,492,6000,5078,3648,33
00281,3666,3590,6000,5079,1417,9
01506,3666,492,6000,5079,1417,45
01510,3666,492,6000,5079,1417,2635
01212,3666,3381,6000,5080,2616,108
00172,3667,3381,6000,5081,125,188
01628,3667,1993,6000,5081,125,2
01497,3667,492,6000,5081,125,4877
01499,3667,492,6000,5082,4020,4877
01501,3667,492,6000,5082,4020,166
01504,3667,492,6000,5082,4020,166
01505,3667,492,6000,5082,4020,2530
01053,3668,7725,8000,5083,272,1795
01050,3669,7725,8000,5084,272,10603
00852,3670,7725,8000,5085,272,12
00026,3671,3810,6000,5086,2187,
00027,3671,3810,6000,5087,2187,27
00025,3672,3810,6000,5088,1197,2464
00612,3672,492,6000,5088,1197,129
01199,3672,492,6000,5088,1197,2
01051,3672,2775,6000,5089,3222,1
00032,3673,2775,6000,5090,2727,
00147,3673,492,6000,5090,2727,7278
00223,3674,741,6000,5091,3491,21
00224,3674,741,6000,5091,3491,4595
01296,3674,674,6000,5091,3491,1644
01297,3674,341,6000,5091,3491,3
01293,3675,1497,6000,5092,4006,
01600,3675,491,6000,5092,4006,
00193,3676,5578,6000,5093,419,803
00895,3676,2775,6000,5094,767,2641
00729,3676,2452,6000,5094,767,2717
00894,3676,1209,6000,5095,3799,765
01292,3676,986,6000,5095,3799,8350
00479,3677,7869,8000,5096,128,129
00015,3677,3194,6000,5097,863,105
01299,3677,1443,6000,5097,863,
01587,3677,491,6000,5097,863,
00013,3678,10500,13000,5098,42,2467
00146,3678,2452,13000,5098,42,1918
00012,3679,10500,13000,5099,88,2467
00794,3679,1662,13000,5099,88,5773
00221,3679,741,13000,5099,88,
00016,3680,6375,8000,5100,1622,
00540,3680,6375,8000,5101,1622,
00334,3681,1494,6000,5102,4026,375
01294,3681,474,6000,5102,4026,
01013,3682,465,6000,5103,3663,2801
01015,3682,465,6000,5103,3663,444
00972,3682,464,6000,5103,3663,444
00978,3682,464,6000,5103,3663,183
00974,3682,464,6000,5103,3663,174
00976,3683,464,6000,5104,3676,174
00982,3683,462,6000,5104,3676,3691
01017,3683,461,6000,5104,3676,3691
00984,3683,461,6000,5104,3676,3691
00980,3683,461,6000,5104,3676,183
00344,3684,2737,6000,5105,3260,746
00346,3685,2736,6000,5106,530,536
00348,3685,2728,6000,5106,530,536
01019,3686,2728,6000,5107,547,553
00380,3686,2719,6000,5107,547,553
00939,3687,2717,6000,5108,564,570
00615,3687,2713,6000,5108,564,64
00614,3688,2713,6000,5109,572,578
00619,3688,2709,6000,5109,572,578
00618,3689,2709,6000,5110,3288,3291
01382,3690,558,6000,5111,2560,
01384,3690,558,6000,5111,2560,22
01386,3690,465,6000,5111,2560,
01387,3690,465,6000,5111,2560,7621
01383,3690,345,6000,5111,2560,97
01385,3690,345,6000,5111,2560,6607
01390,3690,340,6000,5111,2560,
01391,3690,340,6000,5111,2560,
01291,3691,2521,6000,5112,962,54
01288,3691,2511,6000,5112,962,13
00483,3692,2361,6000,5113,1312,
00480,3692,2321,6000,5113,1312,327
01286,3693,739,6000,5114,5258,
01788,3694,491,6000,5115,5130,
01789,3694,373,6000,5115,5130,
00911,3695,556,6000,5116,309,1495
01154,3695,556,6000,5116,309,765
01155,3695,556,6000,5116,309,5527
01177,3695,556,6000,5116,309,712
01178,3695,556,6000,5116,309,196
00930,3695,493,6000,5116,309,327
00952,3695,484,6000,5116,309,65
00567,3695,470,6000,5116,309,3280
01160,3695,368,6000,5116,309,4010
01182,3695,368,6000,5116,309,2530
01161,3695,346,6000,5116,309,
01183,3695,346,6000,5116,309,6091
00912,3695,345,6000,5117,5652,955
01156,3696,558,6000,5118,235,3789
01153,3696,533,6000,5118,235,
01157,3696,495,6000,5118,235,48
00565,3696,495,6000,5118,235,
01655,3696,493,6000,5118,235,23
01656,3696,493,6000,5118,235,3300
00989,3696,491,6000,5118,235,30
00916,3696,469,6000,5118,235,7
00959,3696,468,6000,5118,235,127
00568,3696,425,6000,5118,235,
00919,3696,420,6000,5118,235,2
01175,3696,389,6000,5118,235,3375
00935,3696,271,6000,5119,5726,
01176,3697,556,6000,5120,435,3375
00910,3697,555,6000,5120,435,955
01389,3697,493,6000,5120,435,6485
00913,3697,491,6000,5120,435,1495
00534,3697,491,6000,5120,435,9141
00961,3697,491,6000,5120,435,32
00962,3697,491,6000,5120,435,8
00963,3697,491,6000,5120,435,3838
00964,3697,491,6000,5120,435,98
00965,3697,491,6000,5120,435,8
00988,3697,491,6000,5120,435,11873
00953,3697,468,6000,5121,5529,98
00176,3698,493,6000,5122,48,6018
00194,3698,493,6000,5122,48,12583
00905,3698,493,6000,5122,48,2474
00906,3698,493,6000,5122,48,722
00907,3698,493,6000,5122,48,1889
00908,3698,493,6000,5122,48,3992
00909,3698,493,6000,5122,48,33
00915,3698,493,6000,5122,48,7
01158,3698,493,6000,5122,48,7621
01159,3698,493,6000,5122,48,
01388,3698,493,6000,5122,48,
00566,3698,493,6000,5122,48,
00453,3699,493,6000,5123,48,129
00457,3699,493,6000,5123,48,8232
00925,3699,493,6000,5123,48,2425
00926,3699,493,6000,5123,48,
00927,3699,493,6000,5123,48,
00928,3699,493,6000,5123,48,1
00920,3699,493,6000,5123,48,1
01179,3699,493,6000,5123,48,7621
01180,3699,493,6000,5123,48,944
01181,3699,493,6000,5123,48,1909
00917,3699,493,6000,5123,48,6466
00918,3699,493,6000,5123,48,6466
00945,3700,491,6000,5124,72,1406
00946,3700,491,6000,5124,72,30
00947,3700,491,6000,5124,72,
00948,3700,491,6000,5124,72,
00949,3700,491,6000,5124,72,
00950,3700,491,6000,5124,72,32
00951,3700,491,6000,5124,72,2474
00954,3700,491,6000,5124,72,
00955,3700,491,6000,5124,72,
00956,3700,491,6000,5124,72,8594
00957,3700,491,6000,5124,72,
00960,3700,491,6000,5124,72,
00942,3701,491,6000,5125,3530,1406
00943,3701,491,6000,5125,3530,22
00944,3701,491,6000,5125,3530,87
00892,3701,491,6000,5125,3530,584
00921,3701,491,6000,5125,3530,1
00435,3702,767,6000,5126,160,332
00494,3702,572,6000,5126,160,3105
01356,3702,494,6000,5126,160,6485
00443,3702,481,6000,5126,160,
01208,3702,474,6000,5126,160,
01333,3702,471,6000,5126,160,
00429,3702,442,6000,5126,160,1616
00667,3702,442,6000,5126,160,2092
01694,3702,419,6000,5126,160,
00537,3702,414,6000,5126,160,220
00543,3702,414,6000,5126,160,45
00544,3702,414,6000,5126,160,11
00545,3702,414,6000,5127,3783,11
00546,3702,414,6000,5127,3783,3
01217,3702,311,6000,5127,3783,
01218,3702,311,6000,5127,3783,
01215,3702,255,6000,5127,3783,9269
01216,3702,255,6000,5127,3783,1714
00476,3702,236,6000,5127,3783,117
01207,3703,1119,6000,5128,365,5156
00434,3703,767,6000,5128,365,
00451,3703,759,6000,5128,365,129
00842,3703,494,6000,5128,365,3788
01350,3703,494,6000,5128,365,1
01352,3703,494,6000,5128,365,50
01353,3703,494,6000,5128,365,50
01355,3703,494,6000,5128,365,84
00190,3703,493,6000,5128,365,1740
00481,3703,493,6000,5129,3593,
00512,3703,493,6000,5129,3593,78
00513,3703,493,6000,5129,3593,39
00514,3703,493,6000,5129,3593,84
00430,3703,420,6000,5129,3593,4314
00440,3704,819,6000,5130,422,129
00469,3704,764,6000,5130,422,129
00475,3704,670,6000,5130,422,117
00474,3704,587,6000,5130,422,
01340,3704,575,6000,5130,422,2245
00472,3704,546,6000,5130,422,
01324,3704,545,6000,5130,422,7
01325,3704,545,6000,5130,422,326
00492,3704,500,6000,5130,422,765
01351,3704,495,6000,5131,3536,3628
01354,3704,495,6000,5131,3536,769
01081,3704,495,6000,5131,3536,3513
01317,3704,493,6000,5131,3536,7
00958,3704,471,6000,5131,3536,
01173,3705,2809,6000,5132,143,
01174,3705,2793,6000,5132,143,3375
00600,3705,246,6000,5132,143,990
01693,3705,1083,6000,5133,3839,1349
00473,3705,576,6000,5133,3839,654
01316,3705,493,6000,5133,3839,972
01172,3706,2809,6000,5134,109,2105
00542,3706,2254,6000,5134,109,
00439,3706,819,6000,5134,109,
01206,3706,1124,6000,5135,3876,712
01197,3706,994,6000,5135,3876,618
00535,3707,2285,6000,5136,365,
01209,3707,1114,6000,5136,365,712
00058,3707,1112,6000,5136,365,
00059,3707,1112,6000,5136,365,
01636,3707,1083,6000,5137,3614,1777
00459,3707,719,6000,5137,3614,5496
01339,3707,575,6000,5137,3614,47
01638,3708,2665,6000,5138,209,
00818,3708,2167,6000,5138,209,
01327,3708,950,6000,5138,209,2191
01323,3708,1499,6000,5139,3776,7
00458,3708,719,6000,5139,3776,129
01637,3709,2665,6000,5140,78,
00541,3709,2254,6000,5140,78,45
01187,3709,994,6000,5140,78,196
01634,3709,1512,6000,5141,3907,5
01338,3709,575,6000,5141,3907,47
01170,3710,2809,6000,5142,59,196
01171,3710,2548,6000,5142,59,1022
01336,3710,575,6000,5142,59,
00438,3710,1493,6000,5143,3926,107
01337,3710,575,6000,5143,3926,
00096,3711,2932,6000,5144,513,1135
00466,3711,2549,6000,5144,513,33
01147,3711,2518,6000,5145,3479,275
00445,3712,3020,6000,5146,165,
01169,3712,2809,6000,5146,165,765
00442,3712,2167,6000,5147,3830,284
00095,3713,2932,6000,5148,253,1850
01168,3713,2809,6000,5148,253,2276
00192,3713,2254,6000,5149,3743,73
00094,3714,2932,6000,5150,253,3124
01167,3714,2809,6000,5150,253,
00051,3714,2254,6000,5151,3743,10419
00048,3715,3111,6000,5152,1000,2644
00682,3715,1883,6000,5152,1000,
00432,3715,3000,6000,5153,2997,2393
00188,3716,4871,6000,5154,1126,648
00195,3716,3120,6000,5155,2877,73
00061,3717,4871,6000,5156,1126,
00191,3717,3120,6000,5157,2877,1582
01210,3718,4171,6000,5158,282,
00674,3718,1541,6000,5158,282,
01148,3718,2271,6000,5159,3726,
01144,3719,2859,6000,5160,301,1714
01145,3719,2834,6000,5160,301,2797
00050,3719,2254,6000,5161,3743,
00170,3720,3120,6000,5162,356,2
01146,3720,2518,6000,5162,356,
00452,3720,2246,6000,5163,3751,913
00101,3721,3120,6000,5164,1360,
01635,3721,1514,6000,5164,1360,
00103,3721,3120,6000,5165,2877,6822
00099,3722,3120,6000,5166,632,
00470,3722,2242,6000,5166,632,7671
00386,3722,2220,6000,5167,3777,248
00047,3723,3120,6000,5168,2877,
00067,3723,3120,6000,5169,2877,2
00053,3724,3119,6000,5170,2878,1646
01151,3724,3069,6000,5171,2928,
01149,3725,3069,6000,5172,2928,2182
01150,3725,3069,6000,5173,2928,
00462,3726,3020,6000,5174,2977,
